"","province","district","variable","value"
"11628","Kâmpôt","Kampong Trach","NL_VIIRS.M_201709_SUM",232.040000282228
"11629","Kâmpóng Chhnang","Kampong Tralach","NL_VIIRS.M_201709_SUM",184.6699996721
"11630","Kâmpôt","Kampot","NL_VIIRS.M_201709_SUM",715.169999951497
"11631","Kândal","Kandal Stueng","NL_VIIRS.M_201709_SUM",546.579997912049
"11632","Pouthisat","Kandieng","NL_VIIRS.M_201709_SUM",630.649999704212
"11633","Kâmpóng Cham","Kang Meas","NL_VIIRS.M_201709_SUM",78.390000320971
"11634","Prey Vêng","Kanhchriech","NL_VIIRS.M_201709_SUM",446.350000826642
"11635","Takêv","Kaoh Andaet","NL_VIIRS.M_201709_SUM",491.959998304024
"11636","Kaôh Kong","Kaoh Kong","NL_VIIRS.M_201709_SUM",1142.97999959439
"11637","Môndól Kiri","Kaoh Nheaek","NL_VIIRS.M_201709_SUM",6919.86001518369
"11638","Kâmpóng Cham","Kaoh Soutin","NL_VIIRS.M_201709_SUM",191.720000205561
"11639","Kândal","Kaoh Thum","NL_VIIRS.M_201709_SUM",641.109999908135
"11640","Kândal","Khsach Kandal","NL_VIIRS.M_201709_SUM",807.219999220222
"11641","Kândal","Kien Svay","NL_VIIRS.M_201709_SUM",894.880000580103
"11642","Kaôh Kong","Kiri Sakor","NL_VIIRS.M_201709_SUM",592.960000239313
"11643","Takêv","Kiri Vong","NL_VIIRS.M_201709_SUM",479.660000156612
"11644","Kâmpóng Spœ","Kong Pisei","NL_VIIRS.M_201709_SUM",839.240000365301
"11645","Rôtânôkiri","Koun Mom","NL_VIIRS.M_201709_SUM",3255.13000438921
"11646","Krâchéh","Kracheh","NL_VIIRS.M_201709_SUM",2388.12000182271
"11647","Pouthisat","Krakor","NL_VIIRS.M_201709_SUM",1602.76000052691
"11648","Siemréab","Kralanh","NL_VIIRS.M_201709_SUM",489.570000853389
"11649","Tbong Khmum","Krouch Chhmar","NL_VIIRS.M_201709_SUM",524.760000977665
"11650","Preah Vihéar","Kuleaen","NL_VIIRS.M_201709_SUM",2894.91000074894
"11651","Kândal","Leuk Daek","NL_VIIRS.M_201709_SUM",420.750000195578
"11652","Rôtânôkiri","Lumphat","NL_VIIRS.M_201709_SUM",2583.69000754505
"11653","Kândal","Lvea Aem","NL_VIIRS.M_201709_SUM",380.150001309812
"11654","Bântéay Méanchey","Malai","NL_VIIRS.M_201709_SUM",638.46000032872
"11655","Prey Vêng","Me Sang","NL_VIIRS.M_201709_SUM",563.120001241565
"11656","Phnom Penh","Mean Chey","NL_VIIRS.M_201709_SUM",1505.92000550032
"11657","Tbong Khmum","Memot","NL_VIIRS.M_201709_SUM",1683.14000551216
"11658","Krong Preah Sihanouk","Mittakpheap","NL_VIIRS.M_201709_SUM",270.869998723269
"11659","Kaôh Kong","Mondol Seima","NL_VIIRS.M_201709_SUM",966.300000617281
"11660","Bântéay Méanchey","Mongkol Borei","NL_VIIRS.M_201709_SUM",378.709998888895
"11661","BatdÃ¢mbÃ¢ng","Moung Ruessei","NL_VIIRS.M_201709_SUM",1004.89999804646
"11662","Kândal","Mukh Kampul","NL_VIIRS.M_201709_SUM",383.519997894764
"11663","Kâmpóng Spœ","Odongk","NL_VIIRS.M_201709_SUM",523.10000135377
"11664","Bântéay Méanchey","Ou Chrov","NL_VIIRS.M_201709_SUM",1484.34999881871
"11665","Rôtânôkiri","Ou Chum","NL_VIIRS.M_201709_SUM",958.790000610054
"11666","Môndól Kiri","Ou Reang","NL_VIIRS.M_201709_SUM",1549.06000425294
"11667","Tbong Khmum","Ou Reang Ov","NL_VIIRS.M_201709_SUM",462.700000647455
"11668","Rôtânôkiri","Ou Ya Dav","NL_VIIRS.M_201709_SUM",2489.48000438884
"11669","Krong Pailin","Pailin","NL_VIIRS.M_201709_SUM",670.359999919311
"11670","Prey Vêng","Pea Reang","NL_VIIRS.M_201709_SUM",684.920001365244
"11671","Prey Vêng","Peam Chor","NL_VIIRS.M_201709_SUM",447.980000494048
"11672","Prey Vêng","Peam Ro","NL_VIIRS.M_201709_SUM",207.039999704808
"11673","Môndól Kiri","Pechr Chenda","NL_VIIRS.M_201709_SUM",4947.49001034723
"11674","Phnom Penh","Phnom Penh","NL_VIIRS.M_201709_SUM",2012.14999771118
"11675","Pouthisat","Phnum Kravanh","NL_VIIRS.M_201709_SUM",3534.370001005
"11676","BatdÃ¢mbÃ¢ng","Phnum Proek","NL_VIIRS.M_201709_SUM",1858.25000090711
"11677","Bântéay Méanchey","Phnum Srok","NL_VIIRS.M_201709_SUM",651.220000296831
"11678","Kâmpóng Spœ","Phnum Sruoch","NL_VIIRS.M_201709_SUM",1043.60000068881
"11679","Tbong Khmum","Ponhea Kraek","NL_VIIRS.M_201709_SUM",803.810000246391
"11680","Kândal","Ponhea Lueu","NL_VIIRS.M_201709_SUM",508.4700024724
"11681","Siemréab","Prasat Bakong","NL_VIIRS.M_201709_SUM",149.420000353828
"11682","Kâmpóng Thum","Prasat Balangk","NL_VIIRS.M_201709_SUM",1972.12000096962
"11683","Kâmpóng Thum","Prasat Sambour","NL_VIIRS.M_201709_SUM",486.34000059031
"11684","Krâchéh","Preaek Prasab","NL_VIIRS.M_201709_SUM",1506.660001399
"11685","Bântéay Méanchey","Preah Netr Preah","NL_VIIRS.M_201709_SUM",281.909999681637
"11686","Prey Vêng","Preah Sdach","NL_VIIRS.M_201709_SUM",570.619999866933
"11687","Kâmpóng Cham","Prey Chhor","NL_VIIRS.M_201709_SUM",202.230001043528
"11688","Takêv","Prey Kabbas","NL_VIIRS.M_201709_SUM",145.359999902546
"11689","Krong Preah Sihanouk","Prey Nob","NL_VIIRS.M_201709_SUM",418.09999894537
"11690","Prey Vêng","Prey Veaeng","NL_VIIRS.M_201709_SUM",633.800001509488
"11691","Siemréab","Puok","NL_VIIRS.M_201709_SUM",265.490000605583
"11692","Kâmpóng Chhnang","Rolea B'ier","NL_VIIRS.M_201709_SUM",823.770000047983
"11693","Svay Rieng","Romeas Haek","NL_VIIRS.M_201709_SUM",943.060001179576
"11694","BatdÃ¢mbÃ¢ng","Rotanak Mondol","NL_VIIRS.M_201709_SUM",693.249999847263
"11695","Preah Vihéar","Rovieng","NL_VIIRS.M_201709_SUM",3667.63999781013
"11696","Phnom Penh","Ruessei Kaev","NL_VIIRS.M_201709_SUM",3926.06002116204
"11697","Svay Rieng","Rumduol","NL_VIIRS.M_201709_SUM",313.850001126528
"11698","Kândal","S'ang","NL_VIIRS.M_201709_SUM",453.080000497401
"11699","Môndól Kiri","Saen Monourom","NL_VIIRS.M_201709_SUM",833.810000572354
"11700","Krong Pailin","Sala Krau","NL_VIIRS.M_201709_SUM",603.669999105856
"11701","Krâchéh","Sambour","NL_VIIRS.M_201709_SUM",6131.09000935405
"11702","Kâmpóng Chhnang","Sameakki Mean Chey","NL_VIIRS.M_201709_SUM",433.71000008285
"11703","BatdÃ¢mbÃ¢ng","Samlout","NL_VIIRS.M_201709_SUM",820.290000040084
"11704","Pouthisat","Sampov Meas","NL_VIIRS.M_201709_SUM",496.359999489039
"11705","Otdar Mean Chey","Samraong","NL_VIIRS.M_201709_SUM",1970.83000146784
"11706","Takêv","Samraong","NL_VIIRS.M_201709_SUM",303.789999127388
"11707","Kâmpóng Spœ","Samraong Tong","NL_VIIRS.M_201709_SUM",1057.90999994799
"11708","Kâmpóng Thum","Sandan","NL_VIIRS.M_201709_SUM",2435.76000133529
"11709","BatdÃ¢mbÃ¢ng","Sangkae","NL_VIIRS.M_201709_SUM",182.949999887496
"11710","Preah Vihéar","Sangkom Thmei","NL_VIIRS.M_201709_SUM",1321.49999934808
"11711","Kâmpóng Thum","Santuk","NL_VIIRS.M_201709_SUM",1180.90000205114
"11712","Bântéay Méanchey","Serei Saophoan","NL_VIIRS.M_201709_SUM",464.909999206662
"11713","Stœng Trêng","Sesan","NL_VIIRS.M_201709_SUM",4178.41000556946
"11714","Stœng Trêng","Siem Bouk","NL_VIIRS.M_201709_SUM",1503.63000237942
"11715","Stœng Trêng","Siem Pang","NL_VIIRS.M_201709_SUM",6157.98001592792
"11716","Siemréab","Siem Reab","NL_VIIRS.M_201709_SUM",104.769999859855
"11717","Prey Vêng","Sithor Kandal","NL_VIIRS.M_201709_SUM",395.590000834316
"11718","Kaôh Kong","Smach Mean Chey","NL_VIIRS.M_201709_SUM",4.77000002563
"11719","Krâchéh","Snuol","NL_VIIRS.M_201709_SUM",4278.26000728458
"11720","Siemréab","Soutr Nikom","NL_VIIRS.M_201709_SUM",583.60999998264
"11721","Kaôh Kong","Srae Ambel","NL_VIIRS.M_201709_SUM",792.179998829961
"11722","Kâmpóng Cham","Srei Santhor","NL_VIIRS.M_201709_SUM",201.610000330955
"11723","Siemréab","Srei Snam","NL_VIIRS.M_201709_SUM",328.109999738634
"11724","Kâmpóng Thum","Stoung","NL_VIIRS.M_201709_SUM",2921.3299956955
"11725","Krong Preah Sihanouk","Stueng hav","NL_VIIRS.M_201709_SUM",11.4800000786781
"11726","Kâmpóng Thum","Stueng Saen","NL_VIIRS.M_201709_SUM",411.299999780953
"11727","Stœng Trêng","Stueng Traeng","NL_VIIRS.M_201709_SUM",1110.49999918416
"11728","Kâmpóng Cham","Stueng Trang","NL_VIIRS.M_201709_SUM",890.980001835152
"11729","Bântéay Méanchey","Svay Chek","NL_VIIRS.M_201709_SUM",833.439999405294
"11730","Svay Rieng","Svay Chrum","NL_VIIRS.M_201709_SUM",844.750000327826
"11731","Siemréab","Svay Leu","NL_VIIRS.M_201709_SUM",2818.57000305876
"11732","BatdÃ¢mbÃ¢ng","Svay Pao","NL_VIIRS.M_201709_SUM",72.4400000274181
"11733","Svay Rieng","Svay Rieng","NL_VIIRS.M_201709_SUM",142.399999886751
"11734","Svay Rieng","Svay Teab","NL_VIIRS.M_201709_SUM",744.319999322296
"11735","Kândal","Ta Khmau","NL_VIIRS.M_201709_SUM",554.980003923178
"11736","Rôtânôkiri","Ta Veaeng","NL_VIIRS.M_201709_SUM",3513.62001175061
"11737","Preah Vihéar","Tbaeng Mean chey","NL_VIIRS.M_201709_SUM",1184.04000205919
"11738","Tbong Khmum","Tboung Khmum","NL_VIIRS.M_201709_SUM",1592.46000070125
"11739","Stœng Trêng","Thala Barivat","NL_VIIRS.M_201709_SUM",3852.05000538938
"11740","Kaôh Kong","Thma Bang","NL_VIIRS.M_201709_SUM",3884.54999800957
"11741","Bântéay Méanchey","Thma Puok","NL_VIIRS.M_201709_SUM",1555.85999974981
"11742","Kâmpóng Spœ","Thpong","NL_VIIRS.M_201709_SUM",545.890000358224
"11743","Takêv","Tram Kak","NL_VIIRS.M_201709_SUM",548.179998969659
"11744","Takêv","Treang","NL_VIIRS.M_201709_SUM",851.749999733642
"11745","Kâmpóng Chhnang","Tuek Phos","NL_VIIRS.M_201709_SUM",1879.70000153035
"11746","Siemréab","Varin","NL_VIIRS.M_201709_SUM",1550.95999888517
"11747","Pouthisat","Veal Veaeng","NL_VIIRS.M_201709_SUM",1585.07999865711
"11748","Rôtânôkiri","Veun Sai","NL_VIIRS.M_201709_SUM",2620.56000686809
"11749","BatdÃ¢mbÃ¢ng","Aek Phnum","NL_VIIRS.M_201710_SUM",1464.21000237018
"11750","Rôtânôkiri","Andoung Meas","NL_VIIRS.M_201710_SUM",967.889999514446
"11751","Kândal","Angk Snuol","NL_VIIRS.M_201710_SUM",1660.76999807358
"11752","Takêv","Angkor Borei","NL_VIIRS.M_201710_SUM",391.45999981463
"11753","Kâmpôt","Angkor Chey","NL_VIIRS.M_201710_SUM",400.090000895783
"11754","Siemréab","Angkor Chum","NL_VIIRS.M_201710_SUM",626.970000550151
"11755","Siemréab","Angkor Thum","NL_VIIRS.M_201710_SUM",455.330000117421
"11756","Otdar Mean Chey","Anlong Veaeng","NL_VIIRS.M_201710_SUM",2291.24000254273
"11757","Kâmpóng Spœ","Aoral","NL_VIIRS.M_201710_SUM",2801.75000089593
"11758","Prey Vêng","Ba Phnum","NL_VIIRS.M_201710_SUM",460.540000742301
"11759","Pouthisat","Bakan","NL_VIIRS.M_201710_SUM",2402.27000307478
"11760","Rôtânôkiri","Ban Lung","NL_VIIRS.M_201710_SUM",405.520000189543
"11761","BatdÃ¢mbÃ¢ng","Banan","NL_VIIRS.M_201710_SUM",1082.03999960423
"11762","Otdar Mean Chey","Banteay Ampil","NL_VIIRS.M_201710_SUM",1677.33000249416
"11763","Kâmpôt","Banteay Meas","NL_VIIRS.M_201710_SUM",1172.77999739908
"11764","Siemréab","Banteay Srei","NL_VIIRS.M_201710_SUM",777.030000858009
"11765","Rôtânôkiri","Bar Kaev","NL_VIIRS.M_201710_SUM",572.710000306368
"11766","Kâmpóng Thum","Baray","NL_VIIRS.M_201710_SUM",1548.13000079989
"11767","Kâmpóng Chhnang","Baribour","NL_VIIRS.M_201710_SUM",621.700000820681
"11768","Kâmpóng Spœ","Basedth","NL_VIIRS.M_201710_SUM",718.200000351295
"11769","BatdÃ¢mbÃ¢ng","Bat Dambang","NL_VIIRS.M_201710_SUM",1183.22000218183
"11770","Kâmpóng Cham","Batheay","NL_VIIRS.M_201710_SUM",893.000000737606
"11771","Takêv","Bati","NL_VIIRS.M_201710_SUM",713.399999842048
"11772","BatdÃ¢mbÃ¢ng","Bavel","NL_VIIRS.M_201710_SUM",1273.93000122905
"11773","Kaôh Kong","Botum Sakor","NL_VIIRS.M_201710_SUM",1496.54000158422
"11774","Takêv","Bourei Cholsar","NL_VIIRS.M_201710_SUM",341.409999964759
"11775","Kâmpóng Cham","Chamkar Leu","NL_VIIRS.M_201710_SUM",731.080000950023
"11776","Svay Rieng","Chantrea","NL_VIIRS.M_201710_SUM",1053.66000191867
"11777","Kâmpóng Spœ","Chbar Mon","NL_VIIRS.M_201710_SUM",510.510001450777
"11778","Kâmpóng Cham","Cheung Prey","NL_VIIRS.M_201710_SUM",567.520000198856
"11779","Preah Vihéar","Chey Saen","NL_VIIRS.M_201710_SUM",1317.59999860078
"11780","Preah Vihéar","Chhaeb","NL_VIIRS.M_201710_SUM",3004.43999846652
"11781","Krâchéh","Chhloung","NL_VIIRS.M_201710_SUM",1014.95999979042
"11782","Kâmpôt","Chhuk","NL_VIIRS.M_201710_SUM",825.12000076659
"11783","Siemréab","Chi Kraeng","NL_VIIRS.M_201710_SUM",2948.65000034682
"11784","Preah Vihéar","Choam Khsant","NL_VIIRS.M_201710_SUM",4229.34999479726
"11785","Kâmpóng Chhnang","Chol Kiri","NL_VIIRS.M_201710_SUM",383.150000430644
"11786","Otdar Mean Chey","Chong Kal","NL_VIIRS.M_201710_SUM",1023.03000034392
"11787","Kâmpôt","Chum Kiri","NL_VIIRS.M_201710_SUM",1156.81000107899
"11788","Tbong Khmum","Dambae","NL_VIIRS.M_201710_SUM",839.390000589192
"11789","Kâmpôt","Dang Tong","NL_VIIRS.M_201710_SUM",467.380000066012
"11790","Phnom Penh","Dangkao","NL_VIIRS.M_201710_SUM",3375.03000801802
"11791","Takêv","Doun Kaev","NL_VIIRS.M_201710_SUM",350.619998103008
"11792","Kep","Kaeb","NL_VIIRS.M_201710_SUM",312.809998912737
"11793","Môndól Kiri","Kaev Seima","NL_VIIRS.M_201710_SUM",3473.63999977708
"11794","Prey Vêng","Kamchay Mear","NL_VIIRS.M_201710_SUM",499.069999471307
"11795","Kâmpôt","Kampong Bay","NL_VIIRS.M_201710_SUM",204.670000314712
"11796","Kâmpóng Cham","Kampong Cham","NL_VIIRS.M_201710_SUM",389.609999477863
"11797","Kâmpóng Chhnang","Kampong Chhnang","NL_VIIRS.M_201710_SUM",495.140001639724
"11798","Kâmpóng Chhnang","Kampong Leaeng","NL_VIIRS.M_201710_SUM",1127.73000068963
"11799","Prey Vêng","Kampong Leav","NL_VIIRS.M_201710_SUM",376.120000496507
"11800","Svay Rieng","Kampong Rou","NL_VIIRS.M_201710_SUM",247.840000648052
"11801","Kaôh Kong","Kampong Seila","NL_VIIRS.M_201710_SUM",1309.53999933042
"11802","Kâmpóng Cham","Kampong Siem","NL_VIIRS.M_201710_SUM",592.060000326485
"11803","Tbong Khmum","Kampong Siem","NL_VIIRS.M_201710_SUM",39.549999974668
"11804","Kâmpóng Thum","Kampong Svay","NL_VIIRS.M_201710_SUM",1708.89000193216
"11805","Prey Vêng","Kampong Trabaek","NL_VIIRS.M_201710_SUM",672.710000570864
"11806","Kâmpôt","Kampong Trach","NL_VIIRS.M_201710_SUM",640.819999538362
"11807","Kâmpóng Chhnang","Kampong Tralach","NL_VIIRS.M_201710_SUM",685.28000071831
"11808","Kâmpôt","Kampot","NL_VIIRS.M_201710_SUM",2214.99999980442
"11809","Kândal","Kandal Stueng","NL_VIIRS.M_201710_SUM",833.789998613298
"11810","Pouthisat","Kandieng","NL_VIIRS.M_201710_SUM",896.530000347644
"11811","Kâmpóng Cham","Kang Meas","NL_VIIRS.M_201710_SUM",474.72000076808
"11812","Prey Vêng","Kanhchriech","NL_VIIRS.M_201710_SUM",357.640000596642
"11813","Takêv","Kaoh Andaet","NL_VIIRS.M_201710_SUM",451.270000385121
"11814","Kaôh Kong","Kaoh Kong","NL_VIIRS.M_201710_SUM",1726.53000090457
"11815","Môndól Kiri","Kaoh Nheaek","NL_VIIRS.M_201710_SUM",5790.8800010886
"11816","Kâmpóng Cham","Kaoh Soutin","NL_VIIRS.M_201710_SUM",196.200000150129
"11817","Kândal","Kaoh Thum","NL_VIIRS.M_201710_SUM",798.650000199675
"11818","Kândal","Khsach Kandal","NL_VIIRS.M_201710_SUM",1243.87999501266
"11819","Kândal","Kien Svay","NL_VIIRS.M_201710_SUM",1440.609998025
"11820","Kaôh Kong","Kiri Sakor","NL_VIIRS.M_201710_SUM",836.320001397282
"11821","Takêv","Kiri Vong","NL_VIIRS.M_201710_SUM",784.190000513569
"11822","Kâmpóng Spœ","Kong Pisei","NL_VIIRS.M_201710_SUM",724.920000478625
"11823","Rôtânôkiri","Koun Mom","NL_VIIRS.M_201710_SUM",2268.51999874599
"11824","Krâchéh","Kracheh","NL_VIIRS.M_201710_SUM",1929.75999938697
"11825","Pouthisat","Krakor","NL_VIIRS.M_201710_SUM",1887.91000075266
"11826","Siemréab","Kralanh","NL_VIIRS.M_201710_SUM",772.5600014925
"11827","Tbong Khmum","Krouch Chhmar","NL_VIIRS.M_201710_SUM",681.950001372024
"11828","Preah Vihéar","Kuleaen","NL_VIIRS.M_201710_SUM",2467.79999832623
"11829","Kândal","Leuk Daek","NL_VIIRS.M_201710_SUM",516.830000571907
"11830","Rôtânôkiri","Lumphat","NL_VIIRS.M_201710_SUM",2015.23000097275
"11831","Kândal","Lvea Aem","NL_VIIRS.M_201710_SUM",726.519999071956
"11832","Bântéay Méanchey","Malai","NL_VIIRS.M_201710_SUM",780.280001387
"11833","Prey Vêng","Me Sang","NL_VIIRS.M_201710_SUM",543.48000060767
"11834","Phnom Penh","Mean Chey","NL_VIIRS.M_201710_SUM",2110.88999700546
"11835","Tbong Khmum","Memot","NL_VIIRS.M_201710_SUM",1810.95000125282
"11836","Krong Preah Sihanouk","Mittakpheap","NL_VIIRS.M_201710_SUM",1309.67000377178
"11837","Kaôh Kong","Mondol Seima","NL_VIIRS.M_201710_SUM",1940.63000050187
"11838","Bântéay Méanchey","Mongkol Borei","NL_VIIRS.M_201710_SUM",1003.13000120968
"11839","BatdÃ¢mbÃ¢ng","Moung Ruessei","NL_VIIRS.M_201710_SUM",3873.59000335261
"11840","Kândal","Mukh Kampul","NL_VIIRS.M_201710_SUM",1040.87000155076
"11841","Kâmpóng Spœ","Odongk","NL_VIIRS.M_201710_SUM",857.600001564249
"11842","Bântéay Méanchey","Ou Chrov","NL_VIIRS.M_201710_SUM",2022.75000411272
"11843","Rôtânôkiri","Ou Chum","NL_VIIRS.M_201710_SUM",683.260000005364
"11844","Môndól Kiri","Ou Reang","NL_VIIRS.M_201710_SUM",1181.47000073083
"11845","Tbong Khmum","Ou Reang Ov","NL_VIIRS.M_201710_SUM",407.489999862388
"11846","Rôtânôkiri","Ou Ya Dav","NL_VIIRS.M_201710_SUM",1951.2300013639
"11847","Krong Pailin","Pailin","NL_VIIRS.M_201710_SUM",846.410000793636
"11848","Prey Vêng","Pea Reang","NL_VIIRS.M_201710_SUM",798.440000940114
"11849","Prey Vêng","Peam Chor","NL_VIIRS.M_201710_SUM",558.160000674427
"11850","Prey Vêng","Peam Ro","NL_VIIRS.M_201710_SUM",312.860000755638
"11851","Môndól Kiri","Pechr Chenda","NL_VIIRS.M_201710_SUM",3727.11000100895
"11852","Phnom Penh","Phnom Penh","NL_VIIRS.M_201710_SUM",3651.76000213623
"11853","Pouthisat","Phnum Kravanh","NL_VIIRS.M_201710_SUM",3685.54000061378
"11854","BatdÃ¢mbÃ¢ng","Phnum Proek","NL_VIIRS.M_201710_SUM",2289.30000378937
"11855","Bântéay Méanchey","Phnum Srok","NL_VIIRS.M_201710_SUM",987.120001032949
"11856","Kâmpóng Spœ","Phnum Sruoch","NL_VIIRS.M_201710_SUM",2025.65000172518
"11857","Tbong Khmum","Ponhea Kraek","NL_VIIRS.M_201710_SUM",1034.19999985956
"11858","Kândal","Ponhea Lueu","NL_VIIRS.M_201710_SUM",922.889997301623
"11859","Siemréab","Prasat Bakong","NL_VIIRS.M_201710_SUM",1037.34999988042
"11860","Kâmpóng Thum","Prasat Balangk","NL_VIIRS.M_201710_SUM",1546.14999905974
"11861","Kâmpóng Thum","Prasat Sambour","NL_VIIRS.M_201710_SUM",814.319999586792
"11862","Krâchéh","Preaek Prasab","NL_VIIRS.M_201710_SUM",1672.98000062257
"11863","Bântéay Méanchey","Preah Netr Preah","NL_VIIRS.M_201710_SUM",1347.08000332117
"11864","Prey Vêng","Preah Sdach","NL_VIIRS.M_201710_SUM",655.690001223236
"11865","Kâmpóng Cham","Prey Chhor","NL_VIIRS.M_201710_SUM",615.100000843406
"11866","Takêv","Prey Kabbas","NL_VIIRS.M_201710_SUM",398.360000297427
"11867","Krong Preah Sihanouk","Prey Nob","NL_VIIRS.M_201710_SUM",1933.33000211976
"11868","Prey Vêng","Prey Veaeng","NL_VIIRS.M_201710_SUM",607.790000507608
"11869","Siemréab","Puok","NL_VIIRS.M_201710_SUM",2058.03000345454
"11870","Kâmpóng Chhnang","Rolea B'ier","NL_VIIRS.M_201710_SUM",923.070000251755
"11871","Svay Rieng","Romeas Haek","NL_VIIRS.M_201710_SUM",1000.46000151895
"11872","BatdÃ¢mbÃ¢ng","Rotanak Mondol","NL_VIIRS.M_201710_SUM",1206.82999958843
"11873","Preah Vihéar","Rovieng","NL_VIIRS.M_201710_SUM",2584.88999682665
"11874","Phnom Penh","Ruessei Kaev","NL_VIIRS.M_201710_SUM",4569.03999376297
"11875","Svay Rieng","Rumduol","NL_VIIRS.M_201710_SUM",373.600000321865
"11876","Kândal","S'ang","NL_VIIRS.M_201710_SUM",1175.92000081018
"11877","Môndól Kiri","Saen Monourom","NL_VIIRS.M_201710_SUM",638.659999597818
"11878","Krong Pailin","Sala Krau","NL_VIIRS.M_201710_SUM",751.640001244842
"11879","Krâchéh","Sambour","NL_VIIRS.M_201710_SUM",6169.48999439925
"11880","Kâmpóng Chhnang","Sameakki Mean Chey","NL_VIIRS.M_201710_SUM",781.510001512244
"11881","BatdÃ¢mbÃ¢ng","Samlout","NL_VIIRS.M_201710_SUM",1507.90000035986
"11882","Pouthisat","Sampov Meas","NL_VIIRS.M_201710_SUM",605.609999775886
"11883","Otdar Mean Chey","Samraong","NL_VIIRS.M_201710_SUM",1982.14000472427
"11884","Takêv","Samraong","NL_VIIRS.M_201710_SUM",471.200000455603
"11885","Kâmpóng Spœ","Samraong Tong","NL_VIIRS.M_201710_SUM",1326.11000104062
"11886","Kâmpóng Thum","Sandan","NL_VIIRS.M_201710_SUM",3350.18999532983
"11887","BatdÃ¢mbÃ¢ng","Sangkae","NL_VIIRS.M_201710_SUM",1683.85000258684
"11888","Preah Vihéar","Sangkom Thmei","NL_VIIRS.M_201710_SUM",1533.36999811605
"11889","Kâmpóng Thum","Santuk","NL_VIIRS.M_201710_SUM",2910.46999947913
"11890","Bântéay Méanchey","Serei Saophoan","NL_VIIRS.M_201710_SUM",838.529998376965
"11891","Stœng Trêng","Sesan","NL_VIIRS.M_201710_SUM",3186.98999783024
"11892","Stœng Trêng","Siem Bouk","NL_VIIRS.M_201710_SUM",1673.90999654681
"11893","Stœng Trêng","Siem Pang","NL_VIIRS.M_201710_SUM",5103.42999859713
"11894","Siemréab","Siem Reab","NL_VIIRS.M_201710_SUM",2355.73000239581
"11895","Prey Vêng","Sithor Kandal","NL_VIIRS.M_201710_SUM",358.370000779629
"11896","Kaôh Kong","Smach Mean Chey","NL_VIIRS.M_201710_SUM",220.930000480264
"11897","Krâchéh","Snuol","NL_VIIRS.M_201710_SUM",3275.00000207871
"11898","Siemréab","Soutr Nikom","NL_VIIRS.M_201710_SUM",1395.99000208452
"11899","Kaôh Kong","Srae Ambel","NL_VIIRS.M_201710_SUM",2701.91000061855
"11900","Kâmpóng Cham","Srei Santhor","NL_VIIRS.M_201710_SUM",422.770000467077
"11901","Siemréab","Srei Snam","NL_VIIRS.M_201710_SUM",690.959999866784
"11902","Kâmpóng Thum","Stoung","NL_VIIRS.M_201710_SUM",2314.07000123896
"11903","Krong Preah Sihanouk","Stueng hav","NL_VIIRS.M_201710_SUM",614.399999318644
"11904","Kâmpóng Thum","Stueng Saen","NL_VIIRS.M_201710_SUM",689.410000834614
"11905","Stœng Trêng","Stueng Traeng","NL_VIIRS.M_201710_SUM",973.049998961388
"11906","Kâmpóng Cham","Stueng Trang","NL_VIIRS.M_201710_SUM",1237.05000042356
"11907","Bântéay Méanchey","Svay Chek","NL_VIIRS.M_201710_SUM",1093.82000186294
"11908","Svay Rieng","Svay Chrum","NL_VIIRS.M_201710_SUM",752.820000816137
"11909","Siemréab","Svay Leu","NL_VIIRS.M_201710_SUM",3157.02000187337
"11910","BatdÃ¢mbÃ¢ng","Svay Pao","NL_VIIRS.M_201710_SUM",983.200001820922
"11911","Svay Rieng","Svay Rieng","NL_VIIRS.M_201710_SUM",153.370000898838
"11912","Svay Rieng","Svay Teab","NL_VIIRS.M_201710_SUM",322.099999498576
"11913","Kândal","Ta Khmau","NL_VIIRS.M_201710_SUM",589.990000307561
"11914","Rôtânôkiri","Ta Veaeng","NL_VIIRS.M_201710_SUM",2428.38999874331
"11915","Preah Vihéar","Tbaeng Mean chey","NL_VIIRS.M_201710_SUM",1199.67999991029
"11916","Tbong Khmum","Tboung Khmum","NL_VIIRS.M_201710_SUM",1487.43000068143
"11917","Stœng Trêng","Thala Barivat","NL_VIIRS.M_201710_SUM",3172.40999798477
"11918","Kaôh Kong","Thma Bang","NL_VIIRS.M_201710_SUM",4057.24000016041
"11919","Bântéay Méanchey","Thma Puok","NL_VIIRS.M_201710_SUM",1389.06000123173
"11920","Kâmpóng Spœ","Thpong","NL_VIIRS.M_201710_SUM",817.9900001809
"11921","Takêv","Tram Kak","NL_VIIRS.M_201710_SUM",843.630000798031
"11922","Takêv","Treang","NL_VIIRS.M_201710_SUM",550.300000313669
"11923","Kâmpóng Chhnang","Tuek Phos","NL_VIIRS.M_201710_SUM",1898.97000190243
"11924","Siemréab","Varin","NL_VIIRS.M_201710_SUM",2260.23999922723
"11925","Pouthisat","Veal Veaeng","NL_VIIRS.M_201710_SUM",4916.24000197649
"11926","Rôtânôkiri","Veun Sai","NL_VIIRS.M_201710_SUM",2103.07999899983
"11927","BatdÃ¢mbÃ¢ng","Aek Phnum","NL_VIIRS.M_201711_SUM",1087.11000067927
"11928","Rôtânôkiri","Andoung Meas","NL_VIIRS.M_201711_SUM",717.840000454337
"11929","Kândal","Angk Snuol","NL_VIIRS.M_201711_SUM",1401.38999798149
